Id,sentiment,text
6.3985E+17,negative,@margiebri @PortlyPlod a bit iffy that Mail and Sun take this seriously but somehow suppress anything about Tory paedophiles
6.39902E+17,neutral,#CameronTheTinMan is showing he is unfit to govern along with most of the Tory government  #RefugeeCrisis  https://t.co/QUX8H8LBH8
6.39916E+17,positive,"Bought crumpets on the way home and thought ""Ah, that'll make a nice Saturday morning!"" Felt like a Tory voter somewhere in Surrey."
6.39927E+17,negative,@lalamandi2205  To get into your worlds &amp; see just what you do the Tory's are afraid of things that are really true. May....be
6.39934E+17,neutral,"Excellent, Hungary is coming to its senses, maybe the Tory govt may also realise this is a crisis, and not a media show!"
6.39994E+17,negative,@sunlorrie - maybe it's partly because Tory doesn't know what comes after September 15th. https://t.co/ymlY4gg1JW
6.40129E+17,negative,"Scots why they think the approach may work, but there are basic questions that can bluetooth/wifi/smoke-signal would be that Tory donors nee"
6.40272E+17,neutral,Tory tells Sky News airstrikes may not be enough to make Syria peaceful. may have to send ground troops http://t.co/weRMgHBYag
6.40272E+17,negative,Not Available
6.40281E+17,neutral,"As a revelatory headline by the Mail, that's up there with ""DAILY MAIL READERS LIKE THE ROYAL FAMILY AND VOTE TORY"". https://t.co/rYPpe2bWl0"
6.40374E+17,neutral,"Troops May Be Needed In Syria, Says Senior MP: As refugees continue to flee the country, a senior Tory tells S... http://t.co/2NYbEE9j4u"
6.4044E+17,neutral,29% say we should take no refugees in UK (Mail on Sunday poll). Very similar number to the selfish sods who voted Tory at last election.
6.40466E+17,neutral,New Labour Leader next Sat-Mahri Black offered SNP hand  of friendship to Labour-If J..Corbyn wins Tory agenda can be halted in it's tracks
6.40479E+17,neutral,Not Available
6.4049E+17,neutral,What's your point Ruth?   Or is this just another jab at SNP to distract us from Tory extremists?  https://t.co/IzGM5sbJiw
6.40516E+17,positive,Tory in Wallingford on the 19th!!! Might have to swing thru!!!
6.40626E+17,neutral,"Corbyn may be polling ahead but what about the Shy ""Tory"" vote? I think Burnham may win. Moderate left is not as radicalised."
6.40654E+17,negative,Just a reminder if you voted tory in may youre still a fucking selfish twat 4 months on
6.40656E+17,negative,"The Sun and Mail, hate Britain , hate working classes, want your kids to he stupid and vote Tory...."
6.40704E+17,negative,@KatieKhaleesi The sun is nothing but a disgusting Tory mouth piece rag. I wouldn't line my hamster cage with it.
6.40844E+17,neutral,DUP sabre rattling in Stormont before going into talks tomorrow &amp; willing to impose Tory cuts on the electorate. @BBCTalkback
6.4087E+17,neutral,One Eurosceptic Tory says it now looks like Labour may vote with Govt on 'purdah'
6.40902E+17,neutral,"@foodorwarmth I don't know which Tory you may be referring to, but I 100% agree with that statement"
6.40942E+17,negative,2nd Tory candidate leaves race in one day after embarassing incident http://t.co/8denyi2EDv
6.4095E+17,negative,"@mixxi_bug They never do. Remember, there may not be a Tory govt after the next GE. They can't bind the hands of their successor."
6.40959E+17,negative,"Nope Torontonians wont have a voice, except for the howls as Tory wastes our money yet again #TOpoli  https://t.co/graxB8LyG7"
6.40985E+17,positive,@HarrietHarman I may be largely speaking a Tory - but i do massively respect you! Well done and thank you for everything!
6.40993E+17,negative,Never underestimate the stupidity of Tory backbenchers.  Nor think that #Corbyn4Leader couldn't win in #GE2020 https://t.co/P9DuOYzCzR
6.41016E+17,neutral,"Scum???.... He votes Tory. Reads the sun, and thinks this countries downfalls are down to mass immigration  https://t.co/QJcthDON0G"
6.41155E+17,negative,"@tomhawthorn Mais oui*!  *not to be confused with 'may wee,' the warning that comes with Tory plumbers"
6.41162E+17,neutral,Labour folk scream at each other to join the Tory Party while a Tory minister has been a Labour member for 18 months http://t.co/RGDQlb3Jl2
6.41193E+17,neutral,@David_Cameron @Keith_Vaz 2nd left in tory cabinet now I have seen it all
6.41202E+17,negative,"Same dickhead sun ""readers"" out there who think we shd bomb #SYRIA to protect UK are the same dickheads who voted Tory coz they're ...."
6.4123E+17,neutral,Tory failure @LouiseMensch crows about the Tories winning #GE2015. Let's show her what they've achieved since 7 May http://t.co/uTNhUVtZxD
6.41254E+17,neutral,I hope Theresa May is cringing - Adam Holloway showing Tory xenophobic prejudices - think he should be given more time to speak #Tories
6.41272E+17,neutral,"@KateVasey ask if she'll be going to the debate Thurs on immigration detention (Tory called it, Richard Fuller, the issue is causing splits)"
6.4133E+17,neutral,@davy_kheng plus that boy Tory kills it too I think it's bouta be hella lit only weak thing is it's on a Thursday lol
6.41367E+17,neutral,Can you imagine what a Tory prison must be like? Imagine a young grammar schoolboy going in after his 1st fraud #PredaToryInmates #EtonMess
6.41386E+17,positive,not a bit ashamed to say I have preplanned LOTS of jokes about the Queen/parasitology to troll my Tory royalist classmates tomorrow
6.41394E+17,neutral,"Why Ford a much better Mayor than Tory. #8. Ford saved taxpayers about $1B. Tory hiked taxes, borrowed to balance budget in 1st year #topoli"
6.41487E+17,negative,@ConHome @HCH_Hill it may turn out the Tory plan for a small state disguised as the 'austerity' agenda turns out to be dangerous in NI
6.41538E+17,positive,"What is 'amazing',I shd add, is that I went through the University a Tory!Even belonged to Tory group at Uni!1st vote(21)Tory:since, Labour!"
6.41601E+17,neutral,"Despite the fact his party is wallowing in 3rd place nationally, Tory incumbent Guy Lauzon is unconcerned http://t.co/QYRuyNrWqf #arrogance"
6.41663E+17,positive,Roll on Saturday and beyond ! Looking forward to an opposition Leader to REALLY fight the eternal enemy-THE TORY ! #Corbyn4Leader
6.41442E+17,negative,@neon_shadows I said nothing of the sort. I support the 2nd amendment. Trump wants to ban assault weapons. I don't.
6.41443E+17,negative,"Fwiw, my own parental household may make me batty if ""hopeful"" Trump stays legitimate into the primaries ... I'll snap."
6.41445E+17,positive,Trump is having a anti-deal rally at the capital tomorrow? Might have to pop by after some meetings tomorrow
6.41446E+17,positive,@Zone_14 Mexico should be the national team for USA...Trump may have an issue but quality will improve
6.41449E+17,neutral,"Trump may not be at the top of my list in race, but he's not at the bottom either."
6.4145E+17,negative,@DexterRoy527 @Orangeblood2012 @Al_Gorelioni If you read again what I posted 3 hours ago you could learn finally Trump is not my 1st choice!
6.41453E+17,negative,Huckabee today. Trump tomorrow. Ted Cruz about to be upstaged twice in one week.
6.41453E+17,negative,"@TvAztecaMex just used Trump's Mexico bashing speech to promote the Oct 10 gave between #MexvUSA That is low, really low."
6.41455E+17,positive,Remember that time people argued that we shouldn't kick Trump out of the 1st debate?
6.41458E+17,neutral,ONEHEART MEDIA NEWS Fans boo Trump at U.S. Open - Donald Trump found himself the target of audible boos on Tuesday... http://t.co/FzlLOOb6Rn
6.41458E+17,positive,Thank you for standing up for America. God Bless President Donald J. Trump! https://t.co/Jc3zk2i4fL
6.4146E+17,neutral,Time into Colbert show before 1st full Trump segment: 21 minutes (and it's the first full segment)
6.4146E+17,positive,Not Available
6.41462E+17,positive,Interesting about this. Trump keeps saying Cruz is joining him. I think Cruz started this and asked Trump to join. https://t.co/JVRVxUjuwp
6.41463E+17,neutral,Trump also plans to be in DC tomorrow.  Watch him on O'Rilley 's show tonight and was great Loved what he had 2 say  https://t.co/Ry83BvsEtV
6.41465E+17,neutral,"Who Are Trump's Supporters?: When Donald Trump announced he was running for president on June 16, the idea see... http://t.co/MiYwzNq5R9"
6.41467E+17,positive,colbert on trump takes me to my comfort zone. may satire reign on #lateshow with #stephencolbert.
6.41469E+17,negative,Jeb is an odd choice for a debut show. Trump would have been the only candidate to have on his 1st show. #colbertlateshow
6.41469E+17,neutral,@realDonaldTrump @EricTrump @DanScavino We need Trump we may be past the point of recovery we are falling apart http://t.co/Wgm52KznGZ
6.41471E+17,positive,Wow! Trump! Gives you the best. Toronto. Splurge in November: Stay 4 nights Save 30% off your stay http://t.co/y1Tn8I6W3f #rich #famous
6.41471E+17,neutral,@gratepool no shit. Trump will have a field day tomorrow.  &lt;&lt;&lt;popcorn ready
6.41472E+17,positive,Thank u for standing up for Israel Mr. Trump! What a refreshing change after the past 7 yrs. #MakeAmericaGreatAgain  https://t.co/jqyyEan54g
6.41475E+17,neutral,I've predicted same for 2 months! If Trump has balls to come on #LateShow it will end him.  https://t.co/FcUfxTkTZ1
6.41477E+17,positive,@MrMediaTraining Jeb! should be very happy. Colbert may be the one person who can reduce the Trump farce to size. He may diminish him.
6.41481E+17,negative,"Somewhere, Trump sits watching, for the 10th time, that clip of the Hungarian camerawoman tripping/kicking fleeing refugee kids, &amp; swoons."
6.41482E+17,neutral,So far only speaker tomorrow have reservations about is @glennbeck. Glenn has to classify Trump and cannot do it. Bothers him greatly. #tcot
6.41484E+17,negative,Trump says Iran deal forces U.S. to defend Iran if it's attacked by Israel http://t.co/GtWegIgJOM via @PolitiFactVA FALSE
6.41487E+17,neutral,"Trump will take 10% of the electoral from Jeb, putting Hillary in the White House. Then she will put Trump in her cabinet. Heard it here 1st"
6.41488E+17,neutral,Hahaha dead. Trump talks about the real issues https://t.co/gqHoJLsm5G
6.4149E+17,positive,First Colbert Show tonight. Jeb on. Sanders on Thursday. Trump on Fallon Friday. Should all be good for a few chuckles.
6.4149E+17,negative,@TIME perhaps he can eradicate the Trump virus that's plaguing the USA. Made his 1st million using daddy's millions. #clown
6.41493E+17,neutral,donalds trump is going to be here on monday.... who wants to fight him with me
6.41498E+17,neutral,@DJFunkyGrrL Just because his hired manager may have been racist doesn't mean Trump had anything to do with it.
6.41507E+17,positive,#TrumpCrab | Sierra Club http://t.co/yvg8h0CXYR - @Sierra_Magazine // You gotta see this! looks just like Trump.
6.41507E+17,positive,Thoroughly enjoying Colbert going IN on Trump on his 1st Late Night show... #PassTheOreo
6.4151E+17,positive,"Wish I was there tomorrow!  Tea Party to Gather with Trump, Cruz, Palin Against Iran Deal http://t.co/qgL9R4dshl via @BreitbartNews"
6.41513E+17,positive,"@RickyDragoni @SarahPalinUSA @realDonaldTrump @FoxNews Trump may have been born rich, but he multiplied his fathers money many times over"
6.41519E+17,positive,God bless @realDonaldTrump Trump in Washington DC tomorrow! Good luck and thank you! Nite patriots.
6.41524E+17,negative,"Tomorrow anti Iran  show : Beck the crazy messianic nut job, Trump the fascist reality show fascist. Panderer Cruz and quitter Palin. Wow"
6.41526E+17,negative,Not Available
6.41527E+17,neutral,"My DVR of Colbert's 1st show jumped over George Clooney and went from Trump to Jeb Bush. It's just as well. It gets better, right, Stephen?"
6.41531E+17,negative,"Trump, Cruz to Rally Against Iran Deal: On Wednesday afternoon, the circus is coming to the Capitol.Donald Tru... http://t.co/dz7PVK7sVh"
6.41532E+17,negative,unfortunately it looks like Trump may not be the answer. HIS answer regarding allowing Syrian refugees here was not good.
6.41556E+17,negative,If you treated #Hillary2016 like you did Christie or Trump rather than as a human punching bag she may talk to you. #morningjoe
6.41561E+17,neutral,@tonykatz @93wibc Phil Robertson is simply another face/voice that may be able to get through to the audience as Trump vs Cruz would be-
6.41562E+17,positive,"Stephen Colbert's first 'Late Show' was Tuesday night. It was awesome. Clooney, Stewart, Fallon, Bush, Trump, it... http://t.co/ESdJvnTogq"
6.41564E+17,positive,"@ChrisCuomo nevermind them, Chris.  I look forward to your interview with Trump tomorrow.  You and he mix it up and you both come off well."
6.41565E+17,neutral,Not Available
6.41576E+17,negative,"I wonder does Trump know, make America great again was the Klan's 1st slogan? https://t.co/qrFMt4MbWV"
6.41576E+17,positive,Trump's greatest appeal is his abhorrence of political correctness. It's why he can win: http://t.co/YiNbvwChEK #ccot
6.41581E+17,negative,Not Available
6.41586E+17,negative,Oh he using the racist dog whistle Trump spews. #NotGood https://t.co/SzQkzTUZsg
6.41592E+17,negative,"@ChrisCuomo Your testing will come to an abrupt end Thur 7am when you get schooled by Trump on ""the deal of the century""."
6.41595E+17,positive,"Trump has a strategy &amp; it's working. ""The White Vote: The Rise of Donald Trump Shows It May Be Returning http://t.co/3C3vftEPZP via @usnews"""
6.416E+17,positive,"What's up Jose, good programming dude!  Hope thing are well you?  Trump is in Dallas on 14 Sept, got my tickets!!! https://t.co/J6El12hj8j"
6.416E+17,negative,I'd vote for Trump as a joke (he's in the WWE HOF ffs) but I'm too scared he'd actually win. At least he'd be the 1st Pres to be stunner'd
6.41603E+17,negative,Do you know Hotels are 17th biggest business in America? Trump is 22nd largest hotel chain in America. In other words a Pipsqueak.
